Accession,Start,End,Description,Label
NZ_CP013378.1,317211,331789,"NZ_CP013378.1|1|NZ_CP013378.1:317211-331789 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,350925,440951,"NZ_CP013378.1|1|NZ_CP013378.1:350925-440951 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,711402,722318,"NZ_CP013378.1|1|NZ_CP013378.1:711402-722318 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1365219,1406406,"NZ_CP013378.1|1|NZ_CP013378.1:1365219-1406406 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1487959,1523718,"NZ_CP013378.1|1|NZ_CP013378.1:1487959-1523718 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1941929,1967337,"NZ_CP013378.1|1|NZ_CP013378.1:1941929-1967337 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2068523,2082499,"NZ_CP013378.1|1|NZ_CP013378.1:2068523-2082499 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2114738,2133508,"NZ_CP013378.1|1|NZ_CP013378.1:2114738-2133508 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2890568,2917860,"NZ_CP013378.1|1|NZ_CP013378.1:2890568-2917860 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2977891,2999849,"NZ_CP013378.1|1|NZ_CP013378.1:2977891-2999849 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3728329,3741878,"NZ_CP013378.1|1|NZ_CP013378.1:3728329-3741878 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,4085802,4094047,"NZ_CP013378.1|1|NZ_CP013378.1:4085802-4094047 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,4542970,4549473,"NZ_CP013378.1|1|NZ_CP013378.1:4542970-4549473 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,281318,287524,"NZ_CP013378.1|1|NZ_CP013378.1:281318-287524 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,458355,464268,"NZ_CP013378.1|1|NZ_CP013378.1:458355-464268 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,493381,497898,"NZ_CP013378.1|1|NZ_CP013378.1:493381-497898 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,501567,510058,"NZ_CP013378.1|1|NZ_CP013378.1:501567-510058 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,540881,549484,"NZ_CP013378.1|1|NZ_CP013378.1:540881-549484 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,549552,557477,"NZ_CP013378.1|1|NZ_CP013378.1:549552-557477 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,557712,565325,"NZ_CP013378.1|1|NZ_CP013378.1:557712-565325 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,572518,577724,"NZ_CP013378.1|1|NZ_CP013378.1:572518-577724 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,727933,732194,"NZ_CP013378.1|1|NZ_CP013378.1:727933-732194 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,742219,747047,"NZ_CP013378.1|1|NZ_CP013378.1:742219-747047 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,747523,754189,"NZ_CP013378.1|1|NZ_CP013378.1:747523-754189 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,758175,762371,"NZ_CP013378.1|1|NZ_CP013378.1:758175-762371 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,779395,786278,"NZ_CP013378.1|1|NZ_CP013378.1:779395-786278 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,787523,796247,"NZ_CP013378.1|1|NZ_CP013378.1:787523-796247 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,796558,800566,"NZ_CP013378.1|1|NZ_CP013378.1:796558-800566 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,827563,840556,"NZ_CP013378.1|1|NZ_CP013378.1:827563-840556 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,852609,864874,"NZ_CP013378.1|1|NZ_CP013378.1:852609-864874 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,865066,869671,"NZ_CP013378.1|1|NZ_CP013378.1:865066-869671 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,917123,924710,"NZ_CP013378.1|1|NZ_CP013378.1:917123-924710 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,924784,959778,"NZ_CP013378.1|1|NZ_CP013378.1:924784-959778 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,960109,964118,"NZ_CP013378.1|1|NZ_CP013378.1:960109-964118 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,971516,990839,"NZ_CP013378.1|1|NZ_CP013378.1:971516-990839 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,997724,1005152,"NZ_CP013378.1|1|NZ_CP013378.1:997724-1005152 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1005249,1020966,"NZ_CP013378.1|1|NZ_CP013378.1:1005249-1020966 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1023290,1037736,"NZ_CP013378.1|1|NZ_CP013378.1:1023290-1037736 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1037785,1060481,"NZ_CP013378.1|1|NZ_CP013378.1:1037785-1060481 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1066162,1087182,"NZ_CP013378.1|1|NZ_CP013378.1:1066162-1087182 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1087355,1102026,"NZ_CP013378.1|1|NZ_CP013378.1:1087355-1102026 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1108204,1122901,"NZ_CP013378.1|1|NZ_CP013378.1:1108204-1122901 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1140578,1149112,"NZ_CP013378.1|1|NZ_CP013378.1:1140578-1149112 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1149247,1153951,"NZ_CP013378.1|1|NZ_CP013378.1:1149247-1153951 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1157377,1164236,"NZ_CP013378.1|1|NZ_CP013378.1:1157377-1164236 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1208286,1212792,"NZ_CP013378.1|1|NZ_CP013378.1:1208286-1212792 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1216157,1222052,"NZ_CP013378.1|1|NZ_CP013378.1:1216157-1222052 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1241499,1256171,"NZ_CP013378.1|1|NZ_CP013378.1:1241499-1256171 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1264219,1268741,"NZ_CP013378.1|1|NZ_CP013378.1:1264219-1268741 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1278721,1290339,"NZ_CP013378.1|1|NZ_CP013378.1:1278721-1290339 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1291212,1298603,"NZ_CP013378.1|1|NZ_CP013378.1:1291212-1298603 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1298854,1327457,"NZ_CP013378.1|1|NZ_CP013378.1:1298854-1327457 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1329870,1333881,"NZ_CP013378.1|1|NZ_CP013378.1:1329870-1333881 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1340576,1350959,"NZ_CP013378.1|1|NZ_CP013378.1:1340576-1350959 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1441922,1452908,"NZ_CP013378.1|1|NZ_CP013378.1:1441922-1452908 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1455785,1461889,"NZ_CP013378.1|1|NZ_CP013378.1:1455785-1461889 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1462727,1472518,"NZ_CP013378.1|1|NZ_CP013378.1:1462727-1472518 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1597654,1603564,"NZ_CP013378.1|1|NZ_CP013378.1:1597654-1603564 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,1980442,1984873,"NZ_CP013378.1|1|NZ_CP013378.1:1980442-1984873 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2037012,2054318,"NZ_CP013378.1|1|NZ_CP013378.1:2037012-2054318 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2205771,2212616,"NZ_CP013378.1|1|NZ_CP013378.1:2205771-2212616 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2441429,2453730,"NZ_CP013378.1|1|NZ_CP013378.1:2441429-2453730 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2460236,2470106,"NZ_CP013378.1|1|NZ_CP013378.1:2460236-2470106 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2470643,2477067,"NZ_CP013378.1|1|NZ_CP013378.1:2470643-2477067 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2522050,2527121,"NZ_CP013378.1|1|NZ_CP013378.1:2522050-2527121 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2531726,2535933,"NZ_CP013378.1|1|NZ_CP013378.1:2531726-2535933 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2611173,2616248,"NZ_CP013378.1|1|NZ_CP013378.1:2611173-2616248 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2616580,2629319,"NZ_CP013378.1|1|NZ_CP013378.1:2616580-2629319 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2635609,2640021,"NZ_CP013378.1|1|NZ_CP013378.1:2635609-2640021 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2641860,2710676,"NZ_CP013378.1|1|NZ_CP013378.1:2641860-2710676 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2710774,2730145,"NZ_CP013378.1|1|NZ_CP013378.1:2710774-2730145 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2749679,2755003,"NZ_CP013378.1|1|NZ_CP013378.1:2749679-2755003 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2756099,2764489,"NZ_CP013378.1|1|NZ_CP013378.1:2756099-2764489 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2778882,2783536,"NZ_CP013378.1|1|NZ_CP013378.1:2778882-2783536 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2784543,2815836,"NZ_CP013378.1|1|NZ_CP013378.1:2784543-2815836 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2844981,2850619,"NZ_CP013378.1|1|NZ_CP013378.1:2844981-2850619 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,2881025,2915969,"NZ_CP013378.1|1|NZ_CP013378.1:2881025-2915969 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3047514,3056950,"NZ_CP013378.1|1|NZ_CP013378.1:3047514-3056950 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3060076,3064135,"NZ_CP013378.1|1|NZ_CP013378.1:3060076-3064135 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3157144,3163302,"NZ_CP013378.1|1|NZ_CP013378.1:3157144-3163302 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3182222,3194579,"NZ_CP013378.1|1|NZ_CP013378.1:3182222-3194579 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3371638,3378911,"NZ_CP013378.1|1|NZ_CP013378.1:3371638-3378911 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3423376,3455936,"NZ_CP013378.1|1|NZ_CP013378.1:3423376-3455936 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3456100,3461991,"NZ_CP013378.1|1|NZ_CP013378.1:3456100-3461991 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3501025,3514239,"NZ_CP013378.1|1|NZ_CP013378.1:3501025-3514239 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3609408,3620262,"NZ_CP013378.1|1|NZ_CP013378.1:3609408-3620262 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3773141,3779412,"NZ_CP013378.1|1|NZ_CP013378.1:3773141-3779412 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3781626,3796850,"NZ_CP013378.1|1|NZ_CP013378.1:3781626-3796850 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3800423,3815770,"NZ_CP013378.1|1|NZ_CP013378.1:3800423-3815770 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3905654,3916554,"NZ_CP013378.1|1|NZ_CP013378.1:3905654-3916554 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,4647352,4651482,"NZ_CP013378.1|1|NZ_CP013378.1:4647352-4651482 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,4653993,4662988,"NZ_CP013378.1|1|NZ_CP013378.1:4653993-4662988 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,437435,442216,"NZ_CP013378.1|1|NZ_CP013378.1:437435-442216 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,3741883,3746089,"NZ_CP013378.1|1|NZ_CP013378.1:3741883-3746089 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP013378.1,4810656,4815319,"NZ_CP013378.1|1|NZ_CP013378.1:4810656-4815319 NZ_CP013378.1 Burkholderia pseudomultivorans strain SUB-INT23-BP2 chromosome 1, complete sequence",1
NZ_CP017450.1,427554,600490,"NZ_CP017450.1|1|NZ_CP017450.1:427554-600490 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,609708,621798,"NZ_CP017450.1|1|NZ_CP017450.1:609708-621798 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,1948496,1958890,"NZ_CP017450.1|1|NZ_CP017450.1:1948496-1958890 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2084744,2126804,"NZ_CP017450.1|1|NZ_CP017450.1:2084744-2126804 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2263738,2277308,"NZ_CP017450.1|1|NZ_CP017450.1:2263738-2277308 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2544738,2597057,"NZ_CP017450.1|1|NZ_CP017450.1:2544738-2597057 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,3143225,3155973,"NZ_CP017450.1|1|NZ_CP017450.1:3143225-3155973 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,3512556,3521920,"NZ_CP017450.1|1|NZ_CP017450.1:3512556-3521920 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,3933576,3952761,"NZ_CP017450.1|1|NZ_CP017450.1:3933576-3952761 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,3966203,3991369,"NZ_CP017450.1|1|NZ_CP017450.1:3966203-3991369 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,4028176,4077422,"NZ_CP017450.1|1|NZ_CP017450.1:4028176-4077422 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,4729413,4789375,"NZ_CP017450.1|1|NZ_CP017450.1:4729413-4789375 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,4953249,4974207,"NZ_CP017450.1|1|NZ_CP017450.1:4953249-4974207 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,5211434,5250984,"NZ_CP017450.1|1|NZ_CP017450.1:5211434-5250984 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,72842,94110,"NZ_CP017450.1|1|NZ_CP017450.1:72842-94110 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,1296368,1305697,"NZ_CP017450.1|1|NZ_CP017450.1:1296368-1305697 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,1305851,1310399,"NZ_CP017450.1|1|NZ_CP017450.1:1305851-1310399 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,1322513,1335693,"NZ_CP017450.1|1|NZ_CP017450.1:1322513-1335693 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,1682360,1691452,"NZ_CP017450.1|1|NZ_CP017450.1:1682360-1691452 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,1933959,1938966,"NZ_CP017450.1|1|NZ_CP017450.1:1933959-1938966 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,1941864,1950186,"NZ_CP017450.1|1|NZ_CP017450.1:1941864-1950186 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2292815,2308521,"NZ_CP017450.1|1|NZ_CP017450.1:2292815-2308521 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2594123,2600185,"NZ_CP017450.1|1|NZ_CP017450.1:2594123-2600185 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2774654,2780126,"NZ_CP017450.1|1|NZ_CP017450.1:2774654-2780126 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2780671,2804612,"NZ_CP017450.1|1|NZ_CP017450.1:2780671-2804612 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2822644,2827709,"NZ_CP017450.1|1|NZ_CP017450.1:2822644-2827709 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,2898588,2904485,"NZ_CP017450.1|1|NZ_CP017450.1:2898588-2904485 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,3274753,3280203,"NZ_CP017450.1|1|NZ_CP017450.1:3274753-3280203 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,3493236,3498795,"NZ_CP017450.1|1|NZ_CP017450.1:3493236-3498795 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,3534680,3571097,"NZ_CP017450.1|1|NZ_CP017450.1:3534680-3571097 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,4099689,4111075,"NZ_CP017450.1|1|NZ_CP017450.1:4099689-4111075 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
NZ_CP017450.1,4114862,4119860,"NZ_CP017450.1|1|NZ_CP017450.1:4114862-4119860 NZ_CP017450.1 Klebsiella sp. LTGPAF-6F chromosome, complete genome",1
