Accession,Start,End,Description,Label
NZ_CP019428.1,975352,987514,"NZ_CP019428.1|1|NZ_CP019428.1:975352-987514 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1108811,1115638,"NZ_CP019428.1|1|NZ_CP019428.1:1108811-1115638 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1340581,1378417,"NZ_CP019428.1|1|NZ_CP019428.1:1340581-1378417 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1553387,1612480,"NZ_CP019428.1|1|NZ_CP019428.1:1553387-1612480 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2035317,2049368,"NZ_CP019428.1|1|NZ_CP019428.1:2035317-2049368 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2457156,2464674,"NZ_CP019428.1|1|NZ_CP019428.1:2457156-2464674 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3209938,3218007,"NZ_CP019428.1|1|NZ_CP019428.1:3209938-3218007 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4474135,4497187,"NZ_CP019428.1|1|NZ_CP019428.1:4474135-4497187 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4504708,4535373,"NZ_CP019428.1|1|NZ_CP019428.1:4504708-4535373 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5216681,5235756,"NZ_CP019428.1|1|NZ_CP019428.1:5216681-5235756 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5821842,5850876,"NZ_CP019428.1|1|NZ_CP019428.1:5821842-5850876 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6542248,6575278,"NZ_CP019428.1|1|NZ_CP019428.1:6542248-6575278 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6769632,6807024,"NZ_CP019428.1|1|NZ_CP019428.1:6769632-6807024 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6212,36860,"NZ_CP019428.1|1|NZ_CP019428.1:6212-36860 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,36939,42787,"NZ_CP019428.1|1|NZ_CP019428.1:36939-42787 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,413709,422812,"NZ_CP019428.1|1|NZ_CP019428.1:413709-422812 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,898511,905033,"NZ_CP019428.1|1|NZ_CP019428.1:898511-905033 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,988339,993191,"NZ_CP019428.1|1|NZ_CP019428.1:988339-993191 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1001346,1006137,"NZ_CP019428.1|1|NZ_CP019428.1:1001346-1006137 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1006879,1017157,"NZ_CP019428.1|1|NZ_CP019428.1:1006879-1017157 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1017180,1028564,"NZ_CP019428.1|1|NZ_CP019428.1:1017180-1028564 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1031047,1057375,"NZ_CP019428.1|1|NZ_CP019428.1:1031047-1057375 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1058201,1063986,"NZ_CP019428.1|1|NZ_CP019428.1:1058201-1063986 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1064496,1070551,"NZ_CP019428.1|1|NZ_CP019428.1:1064496-1070551 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1342200,1347340,"NZ_CP019428.1|1|NZ_CP019428.1:1342200-1347340 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1354023,1363655,"NZ_CP019428.1|1|NZ_CP019428.1:1354023-1363655 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1373812,1378947,"NZ_CP019428.1|1|NZ_CP019428.1:1373812-1378947 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1549767,1555863,"NZ_CP019428.1|1|NZ_CP019428.1:1549767-1555863 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1578012,1584604,"NZ_CP019428.1|1|NZ_CP019428.1:1578012-1584604 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1921013,1927337,"NZ_CP019428.1|1|NZ_CP019428.1:1921013-1927337 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1927678,1932539,"NZ_CP019428.1|1|NZ_CP019428.1:1927678-1932539 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1935575,1941104,"NZ_CP019428.1|1|NZ_CP019428.1:1935575-1941104 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2337960,2343245,"NZ_CP019428.1|1|NZ_CP019428.1:2337960-2343245 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2343449,2352477,"NZ_CP019428.1|1|NZ_CP019428.1:2343449-2352477 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2376195,2381123,"NZ_CP019428.1|1|NZ_CP019428.1:2376195-2381123 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2560184,2564572,"NZ_CP019428.1|1|NZ_CP019428.1:2560184-2564572 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2565527,2571652,"NZ_CP019428.1|1|NZ_CP019428.1:2565527-2571652 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2575264,2579954,"NZ_CP019428.1|1|NZ_CP019428.1:2575264-2579954 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2601294,2609948,"NZ_CP019428.1|1|NZ_CP019428.1:2601294-2609948 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2611569,2617789,"NZ_CP019428.1|1|NZ_CP019428.1:2611569-2617789 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2645709,2650808,"NZ_CP019428.1|1|NZ_CP019428.1:2645709-2650808 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2651288,2661720,"NZ_CP019428.1|1|NZ_CP019428.1:2651288-2661720 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2734815,2739314,"NZ_CP019428.1|1|NZ_CP019428.1:2734815-2739314 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2741000,2745849,"NZ_CP019428.1|1|NZ_CP019428.1:2741000-2745849 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2747559,2765384,"NZ_CP019428.1|1|NZ_CP019428.1:2747559-2765384 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2793531,2801332,"NZ_CP019428.1|1|NZ_CP019428.1:2793531-2801332 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2882456,2889492,"NZ_CP019428.1|1|NZ_CP019428.1:2882456-2889492 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3107874,3116546,"NZ_CP019428.1|1|NZ_CP019428.1:3107874-3116546 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3182149,3187660,"NZ_CP019428.1|1|NZ_CP019428.1:3182149-3187660 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3202615,3211175,"NZ_CP019428.1|1|NZ_CP019428.1:3202615-3211175 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3211252,3221246,"NZ_CP019428.1|1|NZ_CP019428.1:3211252-3221246 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3222022,3235911,"NZ_CP019428.1|1|NZ_CP019428.1:3222022-3235911 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3236360,3244656,"NZ_CP019428.1|1|NZ_CP019428.1:3236360-3244656 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3246073,3256775,"NZ_CP019428.1|1|NZ_CP019428.1:3246073-3256775 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3269156,3275853,"NZ_CP019428.1|1|NZ_CP019428.1:3269156-3275853 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3334067,3339960,"NZ_CP019428.1|1|NZ_CP019428.1:3334067-3339960 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3341268,3360037,"NZ_CP019428.1|1|NZ_CP019428.1:3341268-3360037 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3380106,3388745,"NZ_CP019428.1|1|NZ_CP019428.1:3380106-3388745 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3398875,3406093,"NZ_CP019428.1|1|NZ_CP019428.1:3398875-3406093 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3409487,3423371,"NZ_CP019428.1|1|NZ_CP019428.1:3409487-3423371 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3432879,3437194,"NZ_CP019428.1|1|NZ_CP019428.1:3432879-3437194 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3588079,3598954,"NZ_CP019428.1|1|NZ_CP019428.1:3588079-3598954 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3642600,3653763,"NZ_CP019428.1|1|NZ_CP019428.1:3642600-3653763 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3673301,3679421,"NZ_CP019428.1|1|NZ_CP019428.1:3673301-3679421 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3679883,3685964,"NZ_CP019428.1|1|NZ_CP019428.1:3679883-3685964 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3686085,3696531,"NZ_CP019428.1|1|NZ_CP019428.1:3686085-3696531 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3919352,3925877,"NZ_CP019428.1|1|NZ_CP019428.1:3919352-3925877 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3984687,4006722,"NZ_CP019428.1|1|NZ_CP019428.1:3984687-4006722 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4027547,4034143,"NZ_CP019428.1|1|NZ_CP019428.1:4027547-4034143 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4045277,4050440,"NZ_CP019428.1|1|NZ_CP019428.1:4045277-4050440 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4055583,4060751,"NZ_CP019428.1|1|NZ_CP019428.1:4055583-4060751 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4148900,4165025,"NZ_CP019428.1|1|NZ_CP019428.1:4148900-4165025 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4180657,4185085,"NZ_CP019428.1|1|NZ_CP019428.1:4180657-4185085 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4202402,4208426,"NZ_CP019428.1|1|NZ_CP019428.1:4202402-4208426 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4349661,4354912,"NZ_CP019428.1|1|NZ_CP019428.1:4349661-4354912 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4379464,4387191,"NZ_CP019428.1|1|NZ_CP019428.1:4379464-4387191 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4392165,4400500,"NZ_CP019428.1|1|NZ_CP019428.1:4392165-4400500 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4404631,4408694,"NZ_CP019428.1|1|NZ_CP019428.1:4404631-4408694 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4415437,4426692,"NZ_CP019428.1|1|NZ_CP019428.1:4415437-4426692 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4434047,4440339,"NZ_CP019428.1|1|NZ_CP019428.1:4434047-4440339 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4443081,4449151,"NZ_CP019428.1|1|NZ_CP019428.1:4443081-4449151 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4449271,4456763,"NZ_CP019428.1|1|NZ_CP019428.1:4449271-4456763 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4476028,4483742,"NZ_CP019428.1|1|NZ_CP019428.1:4476028-4483742 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4483764,4505764,"NZ_CP019428.1|1|NZ_CP019428.1:4483764-4505764 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4510013,4533387,"NZ_CP019428.1|1|NZ_CP019428.1:4510013-4533387 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4623986,4628112,"NZ_CP019428.1|1|NZ_CP019428.1:4623986-4628112 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4628445,4645348,"NZ_CP019428.1|1|NZ_CP019428.1:4628445-4645348 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4657365,4663097,"NZ_CP019428.1|1|NZ_CP019428.1:4657365-4663097 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4663185,4670437,"NZ_CP019428.1|1|NZ_CP019428.1:4663185-4670437 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4677137,4682733,"NZ_CP019428.1|1|NZ_CP019428.1:4677137-4682733 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4685279,4690729,"NZ_CP019428.1|1|NZ_CP019428.1:4685279-4690729 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4692831,4700911,"NZ_CP019428.1|1|NZ_CP019428.1:4692831-4700911 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4977258,4985173,"NZ_CP019428.1|1|NZ_CP019428.1:4977258-4985173 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5124390,5128692,"NZ_CP019428.1|1|NZ_CP019428.1:5124390-5128692 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5823979,5834263,"NZ_CP019428.1|1|NZ_CP019428.1:5823979-5834263 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6006940,6013414,"NZ_CP019428.1|1|NZ_CP019428.1:6006940-6013414 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6546820,6573220,"NZ_CP019428.1|1|NZ_CP019428.1:6546820-6573220 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6758348,6772018,"NZ_CP019428.1|1|NZ_CP019428.1:6758348-6772018 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,7163,14617,"NZ_CP019428.1|1|NZ_CP019428.1:7163-14617 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,16164,28209,"NZ_CP019428.1|1|NZ_CP019428.1:16164-28209 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,28624,41671,"NZ_CP019428.1|1|NZ_CP019428.1:28624-41671 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,413244,418279,"NZ_CP019428.1|1|NZ_CP019428.1:413244-418279 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,896991,904807,"NZ_CP019428.1|1|NZ_CP019428.1:896991-904807 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,908724,912882,"NZ_CP019428.1|1|NZ_CP019428.1:908724-912882 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,978843,987514,"NZ_CP019428.1|1|NZ_CP019428.1:978843-987514 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1007705,1013679,"NZ_CP019428.1|1|NZ_CP019428.1:1007705-1013679 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1027287,1031878,"NZ_CP019428.1|1|NZ_CP019428.1:1027287-1031878 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1056482,1063864,"NZ_CP019428.1|1|NZ_CP019428.1:1056482-1063864 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1065820,1070402,"NZ_CP019428.1|1|NZ_CP019428.1:1065820-1070402 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1110627,1115638,"NZ_CP019428.1|1|NZ_CP019428.1:1110627-1115638 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1342330,1347810,"NZ_CP019428.1|1|NZ_CP019428.1:1342330-1347810 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1400630,1406845,"NZ_CP019428.1|1|NZ_CP019428.1:1400630-1406845 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1410142,1414441,"NZ_CP019428.1|1|NZ_CP019428.1:1410142-1414441 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1548299,1555788,"NZ_CP019428.1|1|NZ_CP019428.1:1548299-1555788 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1559787,1567035,"NZ_CP019428.1|1|NZ_CP019428.1:1559787-1567035 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1570762,1575092,"NZ_CP019428.1|1|NZ_CP019428.1:1570762-1575092 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1589817,1596915,"NZ_CP019428.1|1|NZ_CP019428.1:1589817-1596915 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,1602206,1609455,"NZ_CP019428.1|1|NZ_CP019428.1:1602206-1609455 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2040347,2047706,"NZ_CP019428.1|1|NZ_CP019428.1:2040347-2047706 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2091554,2099803,"NZ_CP019428.1|1|NZ_CP019428.1:2091554-2099803 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2654261,2662007,"NZ_CP019428.1|1|NZ_CP019428.1:2654261-2662007 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,2736086,2741905,"NZ_CP019428.1|1|NZ_CP019428.1:2736086-2741905 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3209140,3216464,"NZ_CP019428.1|1|NZ_CP019428.1:3209140-3216464 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3222628,3227673,"NZ_CP019428.1|1|NZ_CP019428.1:3222628-3227673 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,3425313,3429664,"NZ_CP019428.1|1|NZ_CP019428.1:3425313-3429664 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4476157,4495415,"NZ_CP019428.1|1|NZ_CP019428.1:4476157-4495415 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4636931,4643031,"NZ_CP019428.1|1|NZ_CP019428.1:4636931-4643031 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4664905,4669532,"NZ_CP019428.1|1|NZ_CP019428.1:4664905-4669532 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,4995873,5001964,"NZ_CP019428.1|1|NZ_CP019428.1:4995873-5001964 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5616240,5620464,"NZ_CP019428.1|1|NZ_CP019428.1:5616240-5620464 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5822807,5833788,"NZ_CP019428.1|1|NZ_CP019428.1:5822807-5833788 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5836095,5843862,"NZ_CP019428.1|1|NZ_CP019428.1:5836095-5843862 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5844332,5849744,"NZ_CP019428.1|1|NZ_CP019428.1:5844332-5849744 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,5987145,5992241,"NZ_CP019428.1|1|NZ_CP019428.1:5987145-5992241 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6547345,6556489,"NZ_CP019428.1|1|NZ_CP019428.1:6547345-6556489 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6559645,6564352,"NZ_CP019428.1|1|NZ_CP019428.1:6559645-6564352 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP019428.1,6781275,6796856,"NZ_CP019428.1|1|NZ_CP019428.1:6781275-6796856 NZ_CP019428.1 Pseudomonas sp. R76 chromosome, complete genome",1
NZ_CP043727.1,631749,652807,"NZ_CP043727.1|1|NZ_CP043727.1:631749-652807 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,1146219,1155762,"NZ_CP043727.1|1|NZ_CP043727.1:1146219-1155762 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,1335347,1353872,"NZ_CP043727.1|1|NZ_CP043727.1:1335347-1353872 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,1395165,1398876,"NZ_CP043727.1|1|NZ_CP043727.1:1395165-1398876 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,1489529,1513463,"NZ_CP043727.1|1|NZ_CP043727.1:1489529-1513463 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,1975931,1986534,"NZ_CP043727.1|1|NZ_CP043727.1:1975931-1986534 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,2051011,2076980,"NZ_CP043727.1|1|NZ_CP043727.1:2051011-2076980 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,2564599,2596660,"NZ_CP043727.1|1|NZ_CP043727.1:2564599-2596660 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,2694965,2716603,"NZ_CP043727.1|1|NZ_CP043727.1:2694965-2716603 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,2876453,2899306,"NZ_CP043727.1|1|NZ_CP043727.1:2876453-2899306 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,3028138,3041144,"NZ_CP043727.1|1|NZ_CP043727.1:3028138-3041144 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,3114941,3130698,"NZ_CP043727.1|1|NZ_CP043727.1:3114941-3130698 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,4029604,4079795,"NZ_CP043727.1|1|NZ_CP043727.1:4029604-4079795 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,1883089,1887927,"NZ_CP043727.1|1|NZ_CP043727.1:1883089-1887927 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
NZ_CP043727.1,1971169,1976346,"NZ_CP043727.1|1|NZ_CP043727.1:1971169-1976346 NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome",1
